year,playername,role,nationality,age,iplexperienceyears,battingavg,battingsr,runsscored,fifties,hundreds,wickets,economyrate,bowlingavg,bowlingsr,basepricecr,soldpricecr,issold,franchise,performancescore,valueindex
2020,Chris Lynn,Batsman,Overseas,25,6,45.99,175.92,489,5,1,2,9.48,35.69,26.66,2.0,2.0,1,Mumbai Indians,80.95,40.48
2020,Dale Steyn,Bowler,Overseas,24,4,11.82,105.32,59,0,0,8,9.74,35.81,22.24,2.0,2.0,1,Royal Challengers Bengaluru,13.37,6.68
2020,Josh Hazlewood,Bowler,Overseas,26,6,14.38,114.27,100,0,0,32,8.17,20.64,17.25,2.0,2.0,1,Chennai Super Kings,54.49,27.25
2020,Mitchell Marsh,All-Rounder,Overseas,24,4,30.27,150.51,248,2,0,12,10.07,27.4,19.58,2.0,2.0,1,Sunrisers Hyderabad,52.07,26.04
2020,Ravi Bishnoi,Bowler,Indian,20,0,14.19,103.14,63,0,0,14,8.41,26.5,20.48,2.0,2.0,1,Punjab Kings,26.4,13.2
2020,Priyam Garg,Batsman,Indian,19,0,23.54,106.48,123,0,0,0,8.35,39.02,29.45,1.5,1.9,1,Sunrisers Hyderabad,43.82,23.06
2020,Virat Singh,Batsman,Unknown,19,0,25.26,101.35,135,1,0,0,9.39,37.6,27.92,1.5,1.9,1,Sunrisers Hyderabad,43.21,22.74
2020,Chris Woakes,All-Rounder,Overseas,23,3,25.51,139.78,191,1,0,13,7.81,26.43,21.92,1.5,1.5,1,Delhi Capitals,54.31,36.21
2020,Jason Roy,Batsman,Overseas,22,3,30.75,136.92,267,0,0,0,8.5,38.09,28.59,1.5,1.5,1,Delhi Capitals,58.72,39.15
2020,Kartik Tyagi,Bowler,Indian,20,0,10.51,94.8,73,0,0,11,8.52,33.38,20.67,1.0,1.3,1,Rajasthan Royals,21.67,16.67
2020,Andrew Tye,Bowler,Overseas,25,5,14.01,112.54,102,1,0,19,8.06,25.21,15.73,1.0,1.0,1,Rajasthan Royals,35.34,35.34
2020,Tom Banton,Batsman,Overseas,19,0,22.35,104.3,137,0,0,0,9.68,38.49,28.92,1.0,1.0,1,Kolkata Knight Riders,42.97,42.97
2020,Tom Curran,All-Rounder,Unknown,20,0,17.86,100.09,152,0,0,4,9.0,26.07,21.55,1.0,1.0,1,Rajasthan Royals,31.28,31.28
2020,Anuj Rawat,Batsman,Indian,19,0,18.59,100.04,133,1,0,0,8.69,38.34,28.64,0.75,0.8,1,Rajasthan Royals,40.11,50.14
2020,David Miller,Batsman,Overseas,21,2,30.35,127.19,327,4,0,1,9.4,39.73,27.48,0.75,0.75,1,Rajasthan Royals,56.84,75.79
2020,Rahul Tripathi,Batsman,Indian,21,2,37.94,127.67,305,2,0,2,8.89,37.65,25.03,0.5,0.6,1,Kolkata Knight Riders,59.58,99.3
2020,Prabhsimran Singh,Batsman,Indian,20,1,25.44,119.16,178,2,1,1,8.91,38.82,27.29,0.5,0.55,1,Punjab Kings,49.48,89.96
2020,Deepak Hooda,All-Rounder,Indian,26,6,26.95,151.49,283,2,0,11,8.12,29.6,20.18,0.5,0.5,1,Punjab Kings,54.0,108.0
2020,Fabian Allen,All-Rounder,Unknown,20,0,17.13,108.45,115,1,0,4,8.31,30.12,21.42,0.5,0.5,1,Sunrisers Hyderabad,34.15,68.3
2020,Isuru Udana,All-Rounder,Unknown,20,0,16.63,105.8,86,0,0,7,7.96,33.74,16.34,0.5,0.5,1,Royal Challengers Bengaluru,37.8,75.6
2020,James Neesham,All-Rounder,Overseas,26,6,29.18,142.61,114,1,0,7,9.17,29.28,17.62,0.5,0.5,1,Punjab Kings,45.88,91.76
2020,Mohit Sharma,Bowler,Indian,26,6,10.06,103.94,90,0,0,16,8.45,29.27,19.54,0.5,0.5,1,Delhi Capitals,29.55,59.1
2020,Oshane Thomas,Bowler,Overseas,21,1,11.76,82.43,77,0,0,6,10.11,31.1,22.6,0.5,0.5,1,Rajasthan Royals,9.77,19.54
2020,Saurabh Tiwary,Batsman,Indian,25,6,34.17,147.12,263,3,1,1,9.89,38.05,27.67,0.5,0.5,1,Mumbai Indians,63.06,126.12
2020,Abdul Samad,All-Rounder,Indian,20,0,22.11,106.77,114,0,0,4,8.91,30.09,22.69,0.3,0.2,1,Sunrisers Hyderabad,33.86,169.3
2020,Akash Singh,Bowler,Indian,20,0,11.63,107.79,31,0,0,4,9.58,31.88,23.27,0.2,0.2,1,Rajasthan Royals,7.57,37.85
2020,Anirudha Ashok Joshi,All-Rounder,Indian,22,2,19.15,109.07,122,1,0,5,9.35,29.34,20.54,0.3,0.2,1,Rajasthan Royals,33.9,169.5
2020,Chris Green,All-Rounder,Unknown,20,0,18.04,98.57,27,0,0,2,9.02,33.73,22.89,0.3,0.2,1,Kolkata Knight Riders,28.58,142.9
2020,Digvijay Deshmukh,All-Rounder,Unknown,20,0,18.22,106.02,41,0,0,2,9.38,30.51,19.64,0.3,0.2,1,Mumbai Indians,29.4,147.0
2020,Ishan Porel,Bowler,Indian,20,0,10.91,102.39,43,0,0,10,9.46,34.23,20.36,0.2,0.2,1,Punjab Kings,17.05,85.25
2020,Joshua Philippe,Batsman,Unknown,19,0,19.57,94.7,123,0,0,0,9.15,37.34,27.24,0.2,0.2,1,Royal Challengers Bengaluru,38.7,193.5
2020,Lalit Yadav,All-Rounder,Indian,20,0,17.05,106.31,94,2,0,3,8.64,26.92,20.77,0.3,0.2,1,Delhi Capitals,31.84,159.2
2020,M Siddharth,Bowler,Indian,20,0,13.32,107.51,44,0,0,6,9.21,33.07,22.57,0.2,0.2,1,Kolkata Knight Riders,11.81,59.05
2020,Mohsin Khan,Bowler,Indian,22,2,10.55,91.01,46,0,0,7,8.51,35.02,23.86,0.2,0.2,1,Mumbai Indians,15.43,77.15
2020,Nikhil Shankar Naik,Batsman,Indian,24,5,27.02,134.77,244,3,1,0,9.42,36.3,27.72,0.2,0.2,1,Kolkata Knight Riders,56.12,280.6
2020,Pavan Deshpande,All-Rounder,Indian,22,2,20.2,112.38,105,1,0,3,8.22,28.51,20.5,0.3,0.2,1,Royal Challengers Bengaluru,34.69,173.45
2020,Pravin Tambe,Bowler,Indian,26,6,8.96,106.37,64,0,0,8,8.76,31.59,21.47,0.2,0.2,1,Kolkata Knight Riders,16.36,81.8
2020,Prince Balwant Rai Singh,All-Rounder,Unknown,20,0,15.22,107.97,83,1,0,4,8.78,31.43,20.95,0.3,0.2,1,Mumbai Indians,32.64,163.2
2020,Sai Kishore,Bowler,Indian,20,0,9.57,99.35,42,0,0,10,9.03,32.8,23.62,0.2,0.2,1,Chennai Super Kings,18.33,91.65
2020,Sandeep Bavanaka,All-Rounder,Unknown,20,0,21.27,99.4,139,1,0,0,9.54,29.88,20.27,0.3,0.2,1,Sunrisers Hyderabad,26.12,130.6
2020,Sanjay Yadav,All-Rounder,Indian,20,0,20.03,104.71,106,0,0,3,9.35,33.81,21.99,0.3,0.2,1,Sunrisers Hyderabad,30.85,154.25
2020,Shahbaz Ahamad,All-Rounder,Indian,20,0,20.08,109.89,109,1,0,4,8.73,29.83,23.75,0.3,0.2,1,Royal Challengers Bengaluru,34.34,171.7
2020,Tajinder Dhillon,All-Rounder,Indian,22,2,25.29,106.31,69,0,0,6,9.25,31.01,22.26,0.3,0.2,1,Punjab Kings,36.28,181.4
2020,Tushar Deshpande,Bowler,Indian,20,0,17.44,93.56,71,0,0,12,8.81,26.7,20.27,0.2,0.2,1,Delhi Capitals,22.28,111.4
2021,Christopher Morris,All-Rounder,Overseas,29,8,45.0,190.0,561,6,1,24,7.43,19.15,15.39,2.0,16.25,1,Rajasthan Royals,83.19,5.12
2021,Kyle Jamieson,All-Rounder,Overseas,20,0,40.62,162.13,380,2,0,22,7.14,21.56,15.43,2.0,15.0,1,Royal Challengers Bengaluru,74.7,4.98
2021,Glenn Maxwell,All-Rounder,Overseas,29,8,45.0,190.0,598,4,1,24,7.69,21.41,17.35,2.0,14.25,1,Royal Challengers Bengaluru,82.67,5.8
2021,Jhye Richardson,Bowler,Overseas,20,0,15.24,120.92,87,0,0,31,8.12,17.17,17.8,2.0,14.0,1,Punjab Kings,53.01,3.79
2021,Krishnappa Gowtham,All-Rounder,Indian,24,4,42.05,180.26,268,1,0,20,8.38,23.91,18.32,2.0,9.25,1,Chennai Super Kings,73.8,7.98
2021,Riley Meredith,Bowler,Overseas,20,0,13.12,111.7,93,0,0,18,8.2,23.78,20.87,2.0,8.0,1,Punjab Kings,33.33,4.17
2021,Moeen Ali,All-Rounder,Overseas,23,3,33.13,147.76,215,1,0,12,8.2,29.25,21.84,2.0,7.0,1,Chennai Super Kings,55.83,7.98
2021,Shahrukh Khan,All-Rounder,Indian,20,0,28.63,128.1,230,1,0,15,8.15,25.67,17.41,2.0,5.25,1,Punjab Kings,54.48,10.38
2021,Tom Curran,All-Rounder,Unknown,21,1,28.87,126.89,139,0,0,7,9.26,27.57,23.07,2.0,5.25,1,Delhi Capitals,42.48,8.09
2021,Nathan Coulter-Nile,Bowler,Overseas,29,8,14.46,95.47,91,0,0,28,7.68,25.22,16.68,2.0,5.0,1,Mumbai Indians,49.87,9.97
2021,Dan Christian,All-Rounder,Unknown,20,0,25.36,114.19,115,1,0,10,8.79,29.41,21.11,2.0,4.8,1,Royal Challengers Bengaluru,43.6,9.08
2021,Shivam Dube,All-Rounder,Indian,22,2,23.89,134.26,238,3,0,7,8.81,27.86,17.23,2.0,4.4,1,Rajasthan Royals,43.6,9.91
2021,Moises Henriques,All-Rounder,Overseas,29,8,35.08,174.15,237,1,0,10,8.38,29.43,19.45,2.0,4.2,1,Punjab Kings,58.84,14.01
2021,Adam Milne,Bowler,Overseas,26,6,12.86,89.69,68,0,0,14,8.92,28.13,17.77,2.0,3.2,1,Mumbai Indians,24.92,7.79
2021,Shakib Al Hasan,All-Rounder,Overseas,28,7,31.17,168.14,204,0,0,11,9.8,28.18,20.61,2.0,3.2,1,Kolkata Knight Riders,55.02,17.19
2021,Piyush Chawla,Bowler,Indian,28,7,9.88,99.89,77,0,0,21,9.09,24.3,18.91,2.0,2.4,1,Mumbai Indians,35.0,14.58
2021,Steven Smith,All-Rounder,Overseas,28,7,32.81,157.48,297,2,0,9,8.17,30.04,22.05,2.0,2.2,1,Delhi Capitals,54.16,24.62
2021,Harbhajan Singh,Bowler,Indian,23,3,13.03,109.55,36,0,0,12,9.05,30.04,20.74,2.0,2.0,1,Kolkata Knight Riders,21.21,10.61
2021,Kedar Jadhav,All-Rounder,Indian,28,7,32.73,156.06,304,3,1,12,8.2,24.25,20.55,2.0,2.0,1,Sunrisers Hyderabad,57.39,28.7
2021,Sam Billings,Batsman,Overseas,24,5,36.03,147.01,272,2,0,0,8.81,40.38,28.53,2.0,2.0,1,Delhi Capitals,63.95,31.98
2021,Dawid Malan,All-Rounder,Unknown,20,0,16.52,98.72,58,0,0,4,8.92,24.91,24.67,1.5,1.5,1,Punjab Kings,30.83,20.55
2021,Mujeeb Zadran,Bowler,Overseas,23,3,11.03,105.51,39,0,0,14,9.34,28.78,20.6,1.5,1.5,1,Sunrisers Hyderabad,23.37,15.58
2021,Chetan Sakariya,Bowler,Indian,20,0,11.6,101.55,47,0,0,11,8.53,30.89,24.31,1.0,1.2,1,Rajasthan Royals,21.38,17.82
2021,Mustafizur Rahman,Bowler,Overseas,25,5,13.86,97.19,89,0,0,24,8.09,25.61,20.83,1.0,1.0,1,Rajasthan Royals,42.62,42.62
2021,Umesh Yadav,Bowler,Indian,28,7,12.31,106.42,81,0,0,21,8.47,30.0,21.14,1.0,1.0,1,Delhi Capitals,36.9,36.9
2021,Ben Cutting,All-Rounder,Overseas,28,7,26.1,147.62,218,0,0,10,8.85,27.94,18.97,0.75,0.75,1,Kolkata Knight Riders,50.35,67.13
2021,Fabian Allen,All-Rounder,Unknown,21,1,17.3,117.56,52,0,0,5,8.39,28.4,18.77,0.75,0.75,1,Punjab Kings,37.06,49.41
2021,Liam Livingstone,All-Rounder,Overseas,22,2,32.35,139.66,292,1,0,19,7.54,23.49,16.6,0.75,0.75,1,Rajasthan Royals,63.74,84.99
2021,Cheteshwar Pujara,Batsman,Indian,27,7,32.06,143.64,270,3,0,0,9.03,39.66,27.76,0.5,0.5,1,Chennai Super Kings,61.32,122.64
2021,James Neesham,All-Rounder,Overseas,28,7,27.03,144.1,249,2,0,6,8.74,27.2,22.38,0.5,0.5,1,Mumbai Indians,45.3,90.6
2021,Karun Nair,Batsman,Indian,27,7,41.95,159.47,462,4,0,0,8.27,40.57,27.04,0.5,0.5,1,Kolkata Knight Riders,73.86,147.72
2021,Pawan Negi,All-Rounder,Indian,28,7,36.34,152.77,315,1,0,19,8.37,24.78,16.46,0.5,0.5,1,Kolkata Knight Riders,65.7,131.4
2021,Jagadeesha Suchith,Bowler,Indian,26,6,10.24,112.69,52,0,0,9,9.07,37.21,24.22,0.3,0.3,1,Sunrisers Hyderabad,16.81,56.03
2021,Jalaj Saxena,All-Rounder,Indian,28,7,23.93,140.58,176,1,0,8,9.65,27.83,19.15,0.3,0.3,1,Punjab Kings,44.4,148.0
2021,Akash Singh,Bowler,Indian,21,1,12.46,103.7,33,0,0,3,8.67,33.07,25.19,0.2,0.2,1,Rajasthan Royals,8.82,44.1
2021,Arjun Tendulkar,All-Rounder,Indian,20,0,17.72,91.73,78,0,0,4,7.48,31.91,19.59,0.3,0.2,1,Mumbai Indians,32.62,163.1
2021,Bhagath Varma,All-Rounder,Indian,20,0,19.29,90.96,100,0,0,0,8.91,32.11,19.02,0.3,0.2,1,Chennai Super Kings,25.19,125.95
2021,C Hari Nishaanth,Batsman,Indian,19,0,21.07,98.01,76,1,0,0,10.11,40.88,28.58,0.2,0.2,1,Chennai Super Kings,39.35,196.75
2021,KC Cariappa,Bowler,Indian,26,6,11.57,97.57,25,0,0,13,9.58,33.62,21.85,0.2,0.2,1,Rajasthan Royals,21.01,105.05
2021,Kona Srikar Bharat,Batsman,Indian,25,6,29.38,137.59,258,2,1,0,9.63,32.67,27.9,0.2,0.2,1,Royal Challengers Bengaluru,58.19,290.95
2021,Kuldeep Yadav,Bowler,Indian,28,7,8.54,100.13,72,0,0,16,8.32,28.95,17.51,0.2,0.2,1,Rajasthan Royals,29.76,148.8
2021,Lukman Hussain Meriwala,Bowler,Unknown,20,0,10.96,92.38,56,0,0,7,9.1,31.44,24.73,0.2,0.2,1,Delhi Capitals,13.76,68.8
2021,M Siddharth,Bowler,Indian,21,1,13.09,105.17,58,0,0,9,8.78,32.68,20.78,0.2,0.2,1,Delhi Capitals,17.74,88.7
2021,M. Harisankar Reddy,Bowler,Unknown,20,0,13.28,100.26,36,0,0,6,9.39,32.16,22.86,0.2,0.2,1,Chennai Super Kings,11.19,55.95
2021,Marco Jansen,All-Rounder,Overseas,20,0,25.54,106.2,148,1,0,8,9.34,26.49,18.62,0.3,0.2,1,Mumbai Indians,38.55,192.75
2021,Mohammed Azharudeen,Batsman,Unknown,19,0,22.74,93.77,82,2,0,0,9.66,40.01,27.14,0.2,0.2,1,Royal Challengers Bengaluru,38.87,194.35
2021,Rajat Patidar,Batsman,Unknown,19,0,17.6,102.06,186,0,0,1,8.58,39.13,29.83,0.2,0.2,1,Royal Challengers Bengaluru,41.38,206.9
2021,Ripal Patel,All-Rounder,Indian,20,0,14.5,97.25,73,0,0,8,8.92,30.01,23.26,0.3,0.2,1,Delhi Capitals,34.84,174.2
2021,Sachin Baby,Batsman,Indian,24,5,27.84,139.5,238,2,0,0,8.38,38.76,25.96,0.2,0.2,1,Royal Challengers Bengaluru,57.75,288.75
2021,Saurabh Kumar,All-Rounder,Indian,24,4,21.56,129.12,130,1,0,9,8.69,33.99,21.09,0.3,0.2,1,Punjab Kings,44.63,223.15
2021,Sheldon Jackson,Batsman,Indian,25,6,27.86,142.15,194,2,0,0,9.1,36.21,29.09,0.2,0.2,1,Kolkata Knight Riders,57.67,288.35
2021,Suyash Prabhudesai,All-Rounder,Unknown,20,0,15.32,98.63,32,0,0,2,8.86,28.62,20.26,0.3,0.2,1,Royal Challengers Bengaluru,28.24,141.2
2021,Utkarsh Singh,All-Rounder,Unknown,20,0,14.97,104.72,63,0,0,3,9.75,31.56,21.8,0.3,0.2,1,Punjab Kings,28.79,143.95
2021,Vaibhav Arora,Bowler,Indian,20,0,12.85,110.16,54,0,0,10,9.43,31.57,23.96,0.2,0.2,1,Kolkata Knight Riders,17.25,86.25
2021,Venkatesh Iyer,All-Rounder,Indian,20,0,35.16,130.87,400,4,0,20,7.83,22.6,15.07,0.3,0.2,1,Kolkata Knight Riders,63.3,316.5
2021,Vishnu Vinod,Batsman,Indian,19,0,20.01,100.46,115,0,0,0,9.11,39.81,29.93,0.2,0.2,1,Delhi Capitals,40.44,202.2
2021,Yudhvir Charak,All-Rounder,Indian,20,0,19.29,97.34,93,0,0,4,9.05,35.98,24.0,0.3,0.2,1,Mumbai Indians,30.99,154.95
2022,Ishan Kishan,Batsman,Indian,25,6,62.0,205.0,800,9,1,3,9.88,33.7,31.03,2.0,15.25,1,Mumbai Indians,102.3,6.71
2022,Deepak Chahar,All-Rounder,Indian,26,6,45.0,190.0,552,4,0,24,7.89,20.59,19.57,2.0,14.0,1,Chennai Super Kings,82.27,5.88
2022,Shreyas Iyer,Batsman,Indian,29,7,62.0,205.0,973,9,2,5,9.17,39.32,30.37,2.0,12.25,1,Kolkata Knight Riders,105.76,8.63
2022,Liam Livingstone,All-Rounder,Overseas,23,3,42.32,187.54,349,2,0,21,7.18,24.29,16.24,2.0,11.5,1,Punjab Kings,78.93,6.86
2022,Harshal Patel,All-Rounder,Indian,29,8,45.0,190.0,467,3,1,23,8.44,24.03,20.07,2.0,10.75,1,Royal Challengers Bengaluru,79.97,7.44
2022,Nicholas Pooran,Batsman,Overseas,21,0,46.4,169.51,587,5,1,2,8.4,39.87,24.74,2.0,10.75,1,Sunrisers Hyderabad,81.15,7.55
2022,Shardul Thakur,Bowler,Indian,29,8,11.61,114.33,93,0,0,32,7.6,25.76,16.26,2.0,10.75,1,Delhi Capitals,56.13,5.22
2022,Wanindu Hasaranga,All-Rounder,Overseas,20,0,31.52,148.11,261,3,0,17,8.38,26.51,15.42,2.0,10.75,1,Royal Challengers Bengaluru,61.14,5.69
2022,Avesh Khan,Bowler,Indian,24,4,16.16,113.48,60,0,0,28,7.96,19.61,19.33,2.0,10.0,1,Lucknow Super Giants,48.72,4.87
2022,Lockie Ferguson,Bowler,Overseas,25,5,15.81,106.36,100,0,0,29,7.96,24.1,16.71,2.0,10.0,1,Gujarat Titans,50.62,5.06
2022,Prasidh Krishna,Bowler,Indian,20,0,14.33,94.4,84,0,0,23,8.19,23.58,18.35,2.0,10.0,1,Rajasthan Royals,40.77,4.08
2022,Kagiso Rabada,Bowler,Overseas,25,5,16.37,109.75,86,1,0,31,8.65,25.62,18.33,2.0,9.25,1,Punjab Kings,51.41,5.56
2022,Rahul Tewatia,All-Rounder,Indian,29,8,40.47,190.0,393,3,0,21,7.97,23.86,17.37,2.0,9.0,1,Gujarat Titans,77.38,8.6
2022,Shahrukh Khan,All-Rounder,Indian,21,1,32.72,140.78,262,2,0,11,7.54,24.37,15.86,2.0,9.0,1,Punjab Kings,54.46,6.05
2022,Jason Holder,All-Rounder,Overseas,30,9,40.19,190.0,389,2,0,22,8.82,25.48,20.01,2.0,8.75,1,Lucknow Super Giants,76.81,8.78
2022,Washington Sundar,All-Rounder,Indian,24,4,36.66,170.61,301,2,0,17,8.21,24.28,20.41,2.0,8.75,1,Sunrisers Hyderabad,67.27,7.69
2022,Rahul Tripathi,Batsman,Indian,23,4,46.02,173.9,436,5,1,2,9.92,40.07,27.09,2.0,8.5,1,Sunrisers Hyderabad,79.3,9.33
2022,Shimron Hetmyer,Batsman,Overseas,22,3,45.51,164.74,466,4,0,2,9.6,39.54,27.87,2.0,8.5,1,Rajasthan Royals,76.95,9.05
2022,Krunal Pandya,All-Rounder,Indian,26,6,43.07,183.94,400,3,1,16,8.51,21.04,16.4,2.0,8.25,1,Lucknow Super Giants,69.74,8.45
2022,Shikhar Dhawan,Batsman,Indian,23,4,39.37,171.32,390,4,0,0,10.17,36.92,25.54,2.0,8.25,1,Punjab Kings,74.94,9.08
2022,Tim David,All-Rounder,Overseas,20,0,28.71,134.13,221,0,0,12,6.89,24.1,20.59,2.0,8.25,1,Mumbai Indians,54.62,6.62
2022,Jofra Archer,All-Rounder,Overseas,24,4,39.88,181.64,377,1,0,20,8.26,22.72,15.68,2.0,8.0,1,Mumbai Indians,73.78,9.22
2022,Nitish Rana,All-Rounder,Indian,28,7,38.38,185.29,355,2,0,15,7.99,24.65,20.45,2.0,8.0,1,Kolkata Knight Riders,68.67,8.58
2022,Trent Boult,Bowler,Overseas,28,7,13.17,114.55,82,0,0,32,8.42,22.26,14.6,2.0,8.0,1,Rajasthan Royals,53.56,6.7
2022,Devdutt Padikkal,Batsman,Indian,22,3,39.75,153.42,441,4,1,1,9.23,35.58,29.14,2.0,7.75,1,Rajasthan Royals,70.75,9.13
2022,Josh Hazlewood,Bowler,Overseas,29,8,13.29,131.76,107,0,0,32,7.25,22.55,16.26,2.0,7.75,1,Royal Challengers Bengaluru,57.32,7.4
2022,Romario Shepherd,All-Rounder,Overseas,20,0,29.59,132.64,185,1,0,8,9.46,25.91,19.86,2.0,7.75,1,Sunrisers Hyderabad,44.61,5.76
2022,Mark Wood,Bowler,Overseas,24,4,12.81,108.47,66,0,0,25,8.67,27.16,20.13,2.0,7.5,1,Lucknow Super Giants,42.15,5.62
2022,Pat Cummins,All-Rounder,Overseas,29,8,45.0,190.0,626,4,1,24,7.16,20.19,13.44,2.0,7.25,1,Kolkata Knight Riders,83.73,11.55
2022,Shivam Mavi,All-Rounder,Indian,24,4,31.18,170.69,272,2,0,11,8.35,27.32,20.18,2.0,7.25,1,Kolkata Knight Riders,58.43,8.06
2022,Faf du Plessis,Batsman,Overseas,28,8,50.78,205.0,493,7,1,1,10.01,35.66,27.57,2.0,7.0,1,Royal Challengers Bengaluru,91.67,13.1
2022,Ambati Rayudu,Batsman,Indian,23,4,38.98,161.43,395,4,0,1,9.07,40.52,28.89,2.0,6.75,1,Chennai Super Kings,71.92,10.65
2022,Jonny Bairstow,Batsman,Overseas,22,3,37.84,155.07,366,4,0,0,9.12,43.02,26.84,2.0,6.75,1,Punjab Kings,68.98,10.22
2022,Quinton de Kock,Batsman,Overseas,29,9,48.66,191.52,527,6,1,0,9.99,39.5,27.6,2.0,6.75,1,Lucknow Super Giants,87.46,12.96
2022,Abhishek Sharma,All-Rounder,Indian,24,4,31.11,154.53,284,2,0,13,8.54,23.15,19.15,2.0,6.5,1,Sunrisers Hyderabad,57.2,8.8
2022,Mitchell Marsh,All-Rounder,Overseas,26,6,37.55,177.62,319,2,0,15,9.25,24.14,17.59,2.0,6.5,1,Delhi Capitals,64.41,9.91
2022,Yuzvendra Chahal,Bowler,Indian,20,0,15.8,120.0,132,0,0,31,7.74,18.61,15.25,2.0,6.5,1,Rajasthan Royals,54.6,8.4
2022,David Warner,Batsman,Overseas,28,8,48.48,197.34,467,5,1,1,9.04,40.77,27.84,2.0,6.25,1,Delhi Capitals,87.93,14.07
2022,Mohammed Shami,Bowler,Indian,29,8,14.32,111.2,94,0,0,32,7.81,22.43,19.27,2.0,6.25,1,Gujarat Titans,55.51,8.88
2022,Odean Smith,All-Rounder,Overseas,20,0,25.37,125.86,176,2,0,7,7.77,30.5,20.16,2.0,6.0,1,Punjab Kings,44.37,7.39
2022,Deepak Hooda,All-Rounder,Indian,29,8,40.18,178.54,307,1,0,14,8.4,28.51,18.43,2.0,5.75,1,Lucknow Super Giants,65.75,11.43
2022,Dinesh Karthik,Batsman,Indian,28,8,56.04,201.46,731,6,1,2,10.46,39.26,27.11,2.0,5.5,1,Royal Challengers Bengaluru,97.47,17.72
2022,Khaleel Ahmed,Bowler,Indian,26,6,11.0,110.1,67,0,0,20,8.24,27.63,18.14,2.0,5.25,1,Delhi Capitals,35.95,6.85
2022,Rahul Chahar,Bowler,Indian,25,5,9.49,88.19,43,0,0,19,8.59,28.92,19.31,2.0,5.25,1,Punjab Kings,33.16,6.32
2022,R Ashwin,All-Rounder,Indian,20,0,27.18,126.53,183,1,0,9,8.13,24.54,19.94,2.0,5.0,1,Rajasthan Royals,46.64,9.33
2022,Manish Pandey,Batsman,Indian,28,8,54.26,195.03,665,7,2,1,8.24,38.11,28.3,2.0,4.6,1,Lucknow Super Giants,93.51,20.33
2022,Dwayne Bravo,All-Rounder,Overseas,24,4,33.28,146.43,267,2,0,15,8.27,25.71,18.27,2.0,4.4,1,Chennai Super Kings,59.07,13.42
2022,Bhuvneshwar Kumar,Bowler,Indian,29,8,13.23,114.56,93,0,0,32,7.81,20.37,18.26,2.0,4.2,1,Sunrisers Hyderabad,55.5,13.21
2022,Chetan Sakariya,Bowler,Indian,21,1,14.39,112.29,53,0,0,10,9.56,28.26,19.35,2.0,4.2,1,Delhi Capitals,16.85,4.01
2022,Marco Jansen,All-Rounder,Overseas,21,1,25.78,129.14,178,0,0,9,8.24,25.87,21.27,2.0,4.2,1,Sunrisers Hyderabad,46.59,11.09
2022,Kartik Tyagi,Bowler,Indian,22,2,12.11,102.05,42,0,0,15,9.2,27.57,21.06,2.0,4.0,1,Sunrisers Hyderabad,25.32,6.33
2022,Shivam Dube,All-Rounder,Indian,23,3,28.67,142.36,204,1,0,10,8.62,27.17,22.05,2.0,4.0,1,Chennai Super Kings,50.4,12.6
2022,T. Natarajan,Bowler,Indian,25,5,14.57,117.5,111,1,0,32,7.3,24.22,16.92,2.0,4.0,1,Sunrisers Hyderabad,57.21,14.3
2022,Harpreet Brar,All-Rounder,Indian,23,3,25.61,134.97,138,0,0,7,8.77,27.4,22.83,2.0,3.8,1,Punjab Kings,44.26,11.65
2022,Riyan Parag,All-Rounder,Indian,23,3,24.37,132.95,192,2,0,9,7.97,29.21,20.06,2.0,3.8,1,Rajasthan Royals,47.54,12.51
2022,Chris Jordan,All-Rounder,Overseas,25,5,27.49,150.65,172,0,0,9,8.89,27.39,20.36,2.0,3.6,1,Chennai Super Kings,50.02,13.89
2022,Anuj Rawat,Batsman,Indian,21,2,30.36,125.62,258,2,0,0,9.23,37.88,28.94,2.0,3.4,1,Royal Challengers Bengaluru,54.99,16.17
2022,Yash Dayal,Bowler,Indian,20,0,11.76,105.39,62,0,0,11,8.73,28.07,23.5,2.0,3.2,1,Gujarat Titans,20.93,6.54
2022,David Miller,Batsman,Overseas,23,4,44.77,160.38,405,5,0,0,9.1,35.24,27.65,2.0,3.0,1,Gujarat Titans,74.12,24.71
2022,Dewald Brevis,Batsman,Overseas,19,0,26.45,111.91,122,1,0,0,9.11,35.24,29.41,2.0,3.0,1,Mumbai Indians,46.59,15.53
2022,Sai Kishore,Bowler,Indian,22,2,10.4,113.06,37,0,0,12,9.42,29.68,19.38,2.0,3.0,1,Gujarat Titans,20.11,6.7
2022,Rovman Powell,All-Rounder,Overseas,25,5,33.98,156.76,263,0,0,13,8.99,24.17,17.87,2.0,2.8,1,Delhi Capitals,57.47,20.53
2022,Abhinav Sadarangani,Batsman,Indian,19,0,23.14,107.08,128,1,0,1,9.02,37.86,27.96,2.0,2.6,1,Gujarat Titans,43.94,16.9
2022,Aiden Markram,Batsman,Overseas,19,0,27.57,108.15,159,1,0,0,8.96,38.83,27.79,2.0,2.6,1,Sunrisers Hyderabad,46.65,17.94
2022,Daniel Sams,All-Rounder,Overseas,20,0,25.42,107.94,116,0,0,4,9.32,29.19,21.69,2.0,2.6,1,Mumbai Indians,34.1,13.12
2022,Navdeep Saini,Bowler,Indian,25,5,12.45,110.17,53,0,0,13,8.29,29.1,19.26,2.0,2.6,1,Rajasthan Royals,25.16,9.68
